,ID,title,category,tags,content,sim_rec1,sim_rec2,sim_rec3,emo0,emo1,emo2,emo3,emo_rec1,emo_rec2,emo_rec3,comb_rec1,comb_rec2,comb_rec3
171,nm8232118,【ポケモンHGSS】 vsジムリーダー（カントー地方） 【BGM】,music_sound,HGSS VSジムリーダー クチート ゲーム ジムリーダー ダーテング ニコニコムービーメーカー ポケットモンスター ポケモンBGMリンク 金銀 音楽,"ガイル,テリー伊藤,ナツメ,エリカ,カスミ,イケメン,テリー,アンズ,タケシ,グリーン,ナツ,ゆってぃ,エリカ様,トゥース,イメチェン,ブーン,かっけ,バイビー,ソニックブーム,髪型",sm4762038,sm8613232,sm6290451,0.5275607180570222,0.1586061246040126,0.2639915522703273,0.0498416050686378,sm5321420,sm4310110,sm1842140,sm6290451,sm8613232,sm841041
172,sm7868250,【東方アレンジ】東方暴走癖【東方メドレー】,music_sound,MOCCHIE 作業ガ邪魔 作業用BGM 嫁補正 東方 東方メドレー 東方暴走癖 東方自作アレンジ 溶接職人 音楽,"補正,エビフライ,旧作,安置,ドナルド,リグル,きた,らん,モーリ,ksk,えーりん,ロリス,テーマ,カリスマ,ちぇええ,繋ぎ,ボス,魅魔,グリニッジ,パル",sm25221440,sm21075820,sm1031270,0.5436450839328537,0.1887290167865707,0.2119904076738609,0.0556354916067146,sm27636229,sm6290451,sm278840,sm25221440,sm12332377,sm6290451
173,sm246990,アイドルマスター 阿修羅姫(ALI PROJECT) 黒春香 2体目,game,2007-06-12ログ推奨 ALIPROJECT IM@SコラボPV RIDGERP作品 アイドルマスター 天海春香 春閣下 春香 阿修羅姫,"閣下,阁下,orz,プロデューサー,春香,鮮血,アナタ,シイ,サナイ,サイ,恨ミ,orzorzorzorzorzorzorzorz,シテル,殺殺,貴方,ザマシ,千早,ニモ,愚民,魑魅魍魎",sm3439870,sm2120510,sm4724910,0.421440567270013,0.195185668968091,0.198264601604777,0.1851091621571188,sm28754930,sm972890,sm5600850,sm2120510,sm9510630,sm3439870
174,sm29445580,【実況】「ゆびをふる」が最強の万能わざだった件【ポケモンORAS】part1,game,DIEジェスト ゲーム ポケモン ポケモンORAS ポケモンORAS対戦リンク ポケモン実況PART1リンク 任天堂ゲーム配信 実況プレイPART1リンク 実況プレイ動画 棒ニ振ル,"相手,ゾロアーク,デブ,高田健志,寄生虫,ピクシー,レート,カビゴン,グラブ,チシャ,ロバ,びをふる,フラグ,フェアリー,ねごと,バロ,改造,草草,自爆,けたぐり",sm7766320,sm17378290,sm16400790,0.637504356918787,0.0690135935866155,0.2110491460439177,0.0824329034506796,sm27721038,sm4090650,sm15878480,sm7766320,sm16400790,sm17378290
175,sm29776010,【第四回】ゲームセンターCX 「ポケットモンスター 赤・緑」Vol4,game,ゲーム ゲームセンターCX ファイヤー ポケットモンスター ポケットモンスターサン・ムーン ポケットモンスター赤・緑 ポケモン 任天堂 実況プレイ 実況プレイ動画 有野課長,"無職,初代,課長,ねぎま,四天王,あやめ,ポリゴン,ラブプラス,ポケモン,ファイヤー,まさこ,ピカチュウ,フリーザー,焼き鳥,knn,発電所,サンダー,偽札,むし,カンナ",sm30023930,sm21155770,sm28916290,0.6069647145760206,0.0856271937927212,0.2290781452059856,0.0783299464252725,sm30023930,sm23049810,sm27137010,sm30023930,sm28916290,sm21155770
176,sm4106190,しまじろうのOPを他のアニメのかっこいい曲にしてみた,anime,アニメ オ茶ノ間ノ良イ子号泣シリーズ シマシマトラノシマジロウ シマジロウ シマジロウ主題歌差シ替エシリーズ 主題歌差シ替エMAD 圧倒的出オチ 砂漠ノ虎ジロウ 虎ンザム 虎死 電子ノ虎,"しまじろう,儀式,シンクロ,ンザム,砂漠,ユフィ,ナデシコ,ひぐらし,反逆,虐殺,中の人,ルリルリ,シンクロ率,子供,チャレンジ,トリニティ,トラ,チューリップ,トリッピー,ガンダム",sm16620130,sm18274165,sm8889330,0.8041035950804163,0.0370151371807001,0.0866840113528855,0.0721972563859981,sm14834740,sm19650590,sm11230780,sm16620130,sm19650590,sm14315840
177,sm29921300,【実況】部屋ごとファイアーエムブレム Part7,game,ウンコチャン エルク ファイアー ファイアーエムブレム ファイアーエムブレム_烈火ノ剣 加藤純一 実況プレイ動画 転生,"アリーナ,エルク,ドルカス,ファイアー,ルセア,立ち見,ケント,セイン,gm,wwg,純一,ラス,木こり,ファイヤー,ニルス,フロリーナ,アンケ,マシュー,wwh,セーラ",sm29916130,sm29133780,sm29142390,0.6285773537951058,0.0661551223558689,0.1683948569058481,0.1368726669431771,sm29916130,sm26854230,sm26882240,sm29916130,sm27544320,sm26882240
178,sm13170350,第5回東方M-1ぐらんぷり 『星ちゃんチュッチュー！』,game,アナカシコー♪ イエロ～ゼブラ デー・・・・・デッデン♪デデッデデン♪ ヤポーン ヨイテーコショ 夢ノ国チキンレース 星チャンチュッチュー! 東方 東方M-1グランプリ 第5回東方M-1グランプリ 藤宮モナ,"ナズ,ze,こーりん,あな,漫才,宝塔,かなこ,かしこ,神奈子,こしょー,ナズーリン,pad,wpad,ハハッ,こしょ,ちゃん,アウト,魔理沙,おk,夢の国",sm13170620,sm1031270,sm3430740,0.8181545386346587,0.0748687171792948,0.0748687171792948,0.0321080270067516,sm16207490,sm21585451,sm13125230,sm13170620,sm14146540,sm3430740
179,sm21333410,【ポケモンＢＷ２】東大生のポケモンBW2最強実況者決定戦 vs＠むつーさん,game,ゲーム ハヤシ(実況プレイヤー) ポケモンBW2対戦リンク ポケモンBW2最強実況者決定戦 ムツー 実況プレイ動画 恋 神回 臆病ナ自尊心ト尊大ナ羞恥心 軽犯罪,"キッス,ハヤシ,モス,はり,ランターン,むつ,メトロノーム,素人,童貞,ツンデツンデ,まつ,ヌケニン,ハリ,ライコウ,軽犯罪,ワキ,山月記,選出,フマキラー,全勝",sm21331970,sm17923118,sm20571480,0.655941190648349,0.093878042901904,0.1741383465895396,0.0760424198602072,sm20825700,sm27155810,sm20895800,sm21331970,sm17923118,sm16400790
180,sm19132400,【MHP3rd HD】極世紀的カオス4人衆が実況！～最強への挑戦編～,game,M.S.SPROJECT MHP3 エキサイト翻訳 ゲーム トビダセ臓物ノ森 ドスコイワンコ ヒトリデウゴクモン モンスターハンター 実況プレイ動画,"fb,きっく,粉塵,臓物,装備,カオス,アタック,おの,エキサイト,アバランチ,先生,審議,媒酌人,ブラステン,ピンポン,おん,金魂,チャンス,翻訳,実話",sm21145040,sm14666310,sm18396080,0.7852325479548042,0.0657791013401068,0.1143908207059647,0.0345975299991241,sm24460038,sm1098317,sm2193920,sm21145040,sm14666310,sm18396080
181,sm16024389,Fate/Zero　超かっこいいギル様の登場＆戦闘シーン,anime,FATE FATE/ZERO FATEZERO FATE戦闘シーン アニメ ギルガメッシュ(FATE) ドMホイホイ 何カニ目覚メル動画 戦闘シーン 関智一 雑種ホイホイ,"ギル,雑種,バーサーカー,ハウス,返品,恐怖症,迎撃,ギルガメッシュ,フォーク,電灯,キャッチ,英雄,令呪,耐性,auo,慢心,煽り,解説,bsk,ランスロット",sm12294250,sm16098496,sm17067980,0.4433051869722557,0.2414555689585846,0.2042621632488942,0.1109770808202653,sm15751190,sm13476300,sm28019550,sm24644910,sm12294250,sm16601690
182,sm11325229,【ピュイ】サトシで吹っ切れた【おちゃめ機能】,music_sound,オチャメ機能 サトシ ピュイ ポケモン ライシ 吹_ッ_切_レ_タ 声真似 声真似ニ吹ッ切レタシリーズ 歌ッテミタ 煮スギコメニ受ケチャッタW 野生ノサトシ,"左下,サトシ,本人,ピカチュウ,歌詞,うめ,ピュイ,メイド,ポケモンゲット,ニヨニヨ,主役,降板,後ろ,アローラ,シゲル,うめぇ,帰り,背景,メタ,松本",sm24683018,sm12742112,sm31978460,0.7287194458755509,0.1119697750300532,0.13921804339115,0.0200927357032457,sm22078450,sm24022090,sm24373950,sm24683018,sm12772660,sm31978460
183,sm13762950,まどかマギカで４コマ漫画　[もしもまどかが鬼畜な性格だったら],anime,アニメ マドカ☆マギカMADリンク マドカサンニ踏マレ隊 手描キマドカ 食ウナラコイツヲ食ラエ! 鬼畜マドカ 鬼畜少女マドカ☆マギカ 魔法少女マドカ☆マギカ 鹿目マドカ 黒マドカ,"倍速,まどか,qb,ほむほむ,右ストレート,gj,ざま,ヒャッハー,消毒,ざまぁ,スガシカオ,おk,お前,マミさん,ドド,wktk,汚物,wwqb,世紀末,大沖",sm15356310,sm14264720,sm15177710,0.7787691187181355,0.0751092498179169,0.095502549162418,0.0506190823015295,sm8904189,sm8025400,sm2086160,sm15356310,sm15177710,sm14834740
184,sm16156229,【実況】ポケットモンスターコイキング～金鯱の逆鱗～ 第４話,game,OPニ定評ガアルウP主 イイ最終回ダッタ ゲーム ポケモン ミンナノトラウマ レオモン(実況者) 上ガラナイ攻撃 卓越シタトークスキル 反抗期 大誤算 実況プレイ動画,"レオモン,ピーコ,編集,いい最終回だった,反抗期,パシリ,フラグ,茶番,大誤算,攻撃,気し,最終回,こうげき,コイキング,走馬灯,ひるね,ジェスト,ゃちほこ,さかな,アホ毛",sm29792510,sm29482160,sm31159377,0.7480742755998426,0.091197390848302,0.1248279139897731,0.035900419562082,sm20466740,sm18396080,sm6696570,sm29792510,sm29482160,sm20466740
185,sm3207770,【修正版】ALI PROJECT メドレー【超個人的選曲】,music_sound,ALIPROJECT アリプロ 作業妨害用BGM 白アリハ憩イノ時間 音楽 驚キノ白サ,"歌詞,薔薇,アリプロ,アリカ,あなた,見果てぬ夢,きた,よう,whatshouldwedofortheworld,哀しみ,小径,白アリ,好き,わたし,世界,目覚め,この世,サイケデリック,孤独,illgivewishtoallthepeople",sm334140,sm31791630,sm31680050,0.3635372171226029,0.2632918295010452,0.2446605471235117,0.1285104062528401,sm30964600,sm27084410,sm30741025,sm334140,sm31680050,sm30964600
186,sm23039440,ウミユリ海底譚　歌ってみた【そらる×まふまふ】,music_sound,AFTER_THE_RAIN ウミユリ海底譚 ソライロマフラー ソラマフ ソラマフ歌ッテミタ ソラル マフマフ 伝説ノ始マリ 出会ッテクレテアリガトウ 原点ニシテ頂点 歌ッテミタ,"そらる,まふまふ,ふそ,らま,atr,大好き,二人,周年,伝説,トリプル,ミリオン,始まり,活動,武道館,そらいろ,リスナー,幸せ,恩返し,リピート,最高",sm31642420,sm23985500,sm27485100,0.2562996362145822,0.5148024798893273,0.1779986678280473,0.0508992160680432,sm23985500,sm15016420,sm30308300,sm31642420,sm23985500,sm27485100
187,sm21145040,最強の匠は誰か！？絶望的センス4人衆がMinecraftをカオス実況第十八話！,game,M.S.SPROJECT MINECRAFT ウォータースライDIE ゲーム ドMアロマ ネルネルネルネ プロノ断末魔 出オチ 実況プレイ動画 落武者エオエオ 質量ヲ持ッタ残像,"fb,村人,きっく,先生,ピストン,スイカ,wwfb,残像,あい,テニミュ,マグマ,ぼっち,トトロ,松明,トロッコ,おん,ハロー,おの,カオス,金木",sm18396080,sm19132400,sm22735360,0.7622635561160152,0.0712168978562421,0.1261664564943253,0.0403530895334174,sm5804510,sm24460038,sm4724910,sm18396080,sm19132400,sm22735360
188,sm3439870,アイドルマスター 手描きMAD「ちはやちゃん」ひまつぶしにどうぞ,game,アイドルマスター アイマスMAD処女作 ゲーム ヘボピーナッP ベルナール・リヨ3世 何カイイコトナイカ仔猫チャン 如月千早 手描キMAD 投稿者コメント 描イテミタ 高槻ヤヨイ,"ミンゴス,子猫,やよい,千早,りっちゃん,ちゃん,伊織,リヨ,フレーク,いおりん,新作,閣下,ヮペターン,ナウシカ,ちはや,ヘブン状態,続編,ハー,ごきげんいかが,中の人",sm9510630,sm6395940,nm9262049,0.6204460966542751,0.2044609665427509,0.1318463444857497,0.0432465923172242,sm3430740,sm22573210,sm25424040,sm9510630,nm9262049,sm4724910
189,sm27404620,【実況】アマガミやるお（＾ω＾）part14,game,アマガミ ウンコチャン ゲーム 中多天使 加藤純一 実況プレイ動画 神回 絢辻詞,"中多,塚原,つじ,綾辻,gm,天使,浮気,中田,カユミドメ,五郎丸,モエー,パワプロ,最低,ルート,お前,wwgm,パパ,純一,覗き,ホテル",sm27488670,sm27338360,sm27544320,0.5573042549603732,0.1361924568602102,0.1882974537687594,0.118205834410657,sm15887500,sm10245200,sm2120510,sm27488670,sm27338360,sm27544320
190,sm29185330,【実況】Life Is Strangeや‼　part20,game,LIFE_IS_STRANGE ウンコチャン ゲーム サイコ純 デイビッド マンボ ライフイズストレンジ 加藤純一 実況プレイ動画 神回,"クロエ,マックス,ウォーレン,デイビット,デイビッド,写真,ジェファソン,ネイサン,マンボ,アリッサ,gm,こいつ,大沼,セミコロン,やつ,元軍人,お前,ビクトリア,軍人,ショーン",sm29142390,sm29133780,sm29921300,0.5230243612596553,0.0812537136066547,0.2263814616755793,0.1693404634581105,sm27140340,sm12294250,sm26831760,sm29142390,sm29133780,sm12294250
191,sm22242790,おーにおにー食べちゃうよー,anime,アニメ クレイジーサイコレズ コマグルミ ノンノンビヨリ 一条蛍 小岩井コトリ 村川梨衣,"ぐるみ,ほたるん,にゃんぱすー,こマ,こま,クレイジーサイコレズ,転校,田園都市,レズ,ファッ,れんちょん,不可避,レクイエム,ハイエース,去年,おにお,分霊,狂気,セイクリッドセブン,絶命",so19177690,sm24089090,sm26865130,0.4952088229976496,0.190019887904538,0.2109925872355812,0.103778701862231,sm27338360,sm27793790,sm5733940,sm26865130,so19177690,sm24089090
192,sm11384474,ゲームBGMメドレーをギターで弾いてみた,music_sound,DQ FF キコリ ギター ポケモン メドレー ロマサガ 四魔貴族 星ノカービィ 演奏シテミタ,"きた,なつい,ギター,かっけ,メタ様,那覇,バンジョー,メタナイト,選曲,レインボーロード,鳥肌,ショートカット,クロノ,キター,ff,vp,けいおん,国歌,バテン,ロマサガ",sm13406580,sm13691461,sm7564290,0.471924957061699,0.1827189853349187,0.3041352886775003,0.0412207689258818,sm22099720,sm4902040,sm5321420,sm13691461,sm7564290,sm4902040
193,sm30960260,【ふわああぁ！】アルパカさん全セリフ　完全版【いらっしゃぁい！】,anime,アドリブ アニメ アニメキャラ総集編シリーズ アルパカ・スリ(ケモノフレンズ) カバンチャン ケモノフレンズ トキ(ケモノフレンズ) フレンズ名場面セレクション 癒シ 聞ク実家 藤井ユキヨ,"アルパカ,トキ,ここ,カフェ,フレンズ,紅茶,おばあちゃん,豚汁,かばんちゃん,お茶,お客さん,うどん,お湯,若干,サーバル,ジャパリカフェ,有能,アミバ,金朋,草むしり",sm30590420,sm31118650,sm24089090,0.5229202037351444,0.2262308998302207,0.1850594227504244,0.0657894736842105,sm6194690,sm5818100,sm30590420,sm30590420,sm31118650,sm24089090
194,sm2107510,【文鳥Online。× 狂気の瞳～Invisible Full Moon】−Happy Rabbit's Silver Bullet−,game,HAPPY_RABBIT'S_SILVER_BULLET スキマツアー 小森キリ 文鳥ONLINE。 東方 東方ヴォーカル 東方ヴォーカルミリオンリンク 無狂気ノ瞳 狂気ノ瞳 鈴仙・優曇華院・イナバ,"うどんげ,rabbit,優曇華,職人,ブレザー,市場,俺俺,ココ,鼓動,歌詞,座薬,俺の嫁,ファミマ,鈴仙,狂い,カメコ,貴方,おれ,ココココ,人類",sm472410,sm1697040,sm4214377,0.5478755494268723,0.2075325346893045,0.1497026631043695,0.0948892527794535,sm4214377,sm27998129,sm25862600,sm4214377,sm2120510,sm5285040
195,sm8889330,アイドルマスター　「ハッピー☆マテリアル」　我那覇 響,game,765月版 アイドルマスター シンクロ率765% スパイキーP ニコマス・メイド祭リ'09 ハッピー☆マテリアル ハピマテオリコン1位運動 我那覇響 沼倉愛美 狐耳,"職人,ハピマテ,シンクロ,gogo,振り付け,なんく,gj,最高,ニコマス,ダンス,ネギま,スパッツ,我那覇,ハピマテマジ,スパイキー,聖地,バンナム,gjgj,sp,シンクロ率",sm18274165,sm24326780,sm7882150,0.2998251748251748,0.4396853146853147,0.1958041958041958,0.0646853146853146,sm23313490,sm1261860,sm22122720,sm9874560,sm10150980,sm6875060
196,sm29482160,【実況】ポケットモンスターコイキング～金鯱の逆鱗～ 第10話-中編-,game,カマセイヌ→MYLIST/46710255 ゲーム ポケモン レオモン(実況者) 実況プレイ動画 実況界ノ冨樫義博 王ノ帰還 詳細→AR664433 鯉ダンス,"ブニ,グラードン,大誤算,レオモン,編集,急所,ニブ,ドーピング,コイキング,禁止,モンスターボール,ゃちほこ,刺身,色違い,ホットペッパー,ポワルン,ジュニア,モンボ,平和,おk",sm29792510,sm31159377,sm16156229,0.6225766533754984,0.1063866355011687,0.2100233741234703,0.0610133369998625,sm29792510,sm27137010,sm24216260,sm29792510,sm16156229,sm30766050
